sensor_1R,sensor_2R,sensor_3R,sensor_4R,sensor_5R,sensor_1L,sensor_3L,sensor_4L,sensor_5L,acel1,giro1,acel2,giro2,gesto
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.69,-0.0,-9.09,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-0.0,-9.1,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.82,-0.01,-9.05,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,0.01,-9.0,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-0.01,-9.04,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.0,-9.05,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.88,-0.0,-9.13,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.86,-0.05,-9.19,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.02,-9.15,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.72,-0.03,-9.1,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,-0.03,-9.1,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,-0.02,-9.16,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.83,-0.04,-9.12,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.04,-9.05,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.03,-9.02,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67,-0.04,-9.1,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.03,-9.18,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.03,-9.17,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.7,-0.02,-9.16,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.03,-9.15,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-0.0,-9.09,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.88,-0.02,-9.03,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.84,-0.04,-9.05,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,-0.02,-8.99,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-0.04,-9.04,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.84,-0.04,-9.09,-0.06,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.82,-0.04,-9.18,-0.06,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,-0.05,-9.08,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.04,-9.13,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.04,-9.07,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.05,-9.17,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81,-0.06,-9.12,0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.83,-0.06,-9.06,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.91,-0.07,-9.17,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,-0.05,-9.19,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.82,-0.03,-9.02,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-0.06,-9.13,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.82,0.03,-9.11,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.68,0.06,-9.12,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.01,-9.21,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.01,-9.27,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.89,-0.0,-9.22,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.82,-0.01,-9.15,-0.07,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,0.03,-9.07,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.87,0.02,-8.97,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.82,0.01,-9.14,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,0.03,-9.05,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.87,0.06,-9.08,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.68,0.01,-9.1,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,-0.03,-8.94,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.85,-0.04,-9.02,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.88,-0.03,-9.11,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.85,-0.02,-9.15,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.7,-0.05,-9.13,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81,-0.05,-9.07,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.04,-9.01,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,-0.01,-9.11,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,0.01,-9.09,0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,0.02,-9.11,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,0.02,-9.12,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,0.04,-9.07,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81,0.03,-9.06,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.66,0.01,-9.05,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,-0.0,-9.04,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.83,-0.05,-9.12,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.05,-8.96,-0.06,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.64,-0.04,-8.89,-0.07,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.68,-0.05,-8.89,-0.06,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.04,-8.99,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.88,-0.03,-9.1,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.02,-9.14,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.64,0.0,-9.18,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.88,0.01,-9.3,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.86,0.02,-9.31,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,0.03,-9.2,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,0.06,-9.13,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,0.06,-9.13,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.85,0.08,-9.08,0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,0.01,-9.11,0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,0.01,-9.08,0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.01,-9.13,0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.02,-9.1,0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,-0.02,-9.11,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.84,-0.04,-9.05,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.05,-9.02,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.03,-9.02,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,-0.03,-9.05,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,-0.03,-9.09,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.72,-0.02,-9.13,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67,-0.05,-9.17,-0.07,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.64,-0.03,-9.15,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.04,-9.12,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.83,-0.03,-9.1,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81,0.0,-9.15,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,0.01,-9.16,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,0.02,-9.16,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,0.01,-9.12,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,0.01,-9.06,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.69,0.0,-9.01,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.01,-9.05,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.02,-9.1,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.69,-0.01,-9.04,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.03,-9.1,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,-0.03,-9.04,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.0,-9.14,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,-0.04,-9.05,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-0.04,-9.1,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.01,-9.13,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.69,-0.02,-9.17,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,-0.02,-9.12,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.03,-9.05,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,-0.04,-9.15,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.83,-0.03,-9.02,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.87,-0.03,-9.09,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.72,-0.01,-9.14,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,-0.02,-9.06,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.01,-9.08,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67,-0.01,-9.09,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.69,-0.01,-9.07,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,-0.03,-9.03,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.65,-0.02,-9.12,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.7,-0.02,-9.07,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.02,-9.13,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.02,-9.11,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.72,-0.02,-9.1,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,-0.02,-9.12,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.72,-0.01,-9.09,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.72,-0.01,-9.12,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.01,-9.07,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.0,-9.03,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,-0.01,-9.09,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.82,0.0,-9.11,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.72,-0.0,-9.11,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.89,-0.01,-9.11,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.69,-0.04,-9.1,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.66,-0.01,-9.05,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.03,-9.04,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.03,-9.05,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.02,-9.11,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.84,-0.04,-9.12,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.66,-0.01,-9.06,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.0,-9.05,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.01,-9.13,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,0.01,-9.07,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,0.02,-9.13,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,0.02,-9.05,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67,0.01,-9.1,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67,-0.01,-9.19,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.03,-9.05,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.69,-0.03,-9.1,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.02,-9.07,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.84,-0.04,-9.11,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,-0.02,-9.07,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.04,-9.08,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,-0.03,-8.99,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,-0.0,-9.1,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81,-0.01,-9.13,0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.0,-9.08,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.0,-9.09,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,-0.01,-9.07,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,0.0,-9.09,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.68,0.0,-9.11,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,-0.02,-9.11,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,-0.03,-9.15,-0.06,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.02,-9.11,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.03,-9.13,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,-0.02,-9.12,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.72,-0.02,-9.13,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.04,-9.08,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.01,-9.09,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.02,-9.11,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.01,-9.18,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.01,-9.09,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.02,-9.09,-0.03,Repouso
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67,-0.01,-9.1,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,-0.03,-9.12,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.01,-9.11,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.03,-9.11,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.04,-9.06,-0.06,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81,-0.02,-9.13,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.02,-9.07,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,-0.02,-9.08,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,-0.01,-9.17,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.02,-9.09,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.7,0.0,-9.1,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,0.0,-9.06,-0.01,Repouso
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.74,0.01,-9.08,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-0.01,-9.1,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-0.02,-9.09,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.02,-9.03,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.05,-9.1,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67,-0.03,-9.01,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,-0.05,-9.05,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81,-0.05,-9.05,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.01,-9.13,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.02,-9.1,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-0.01,-9.09,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-0.02,-9.06,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-0.02,-9.05,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,-0.02,-9.17,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,-0.02,-9.1,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.75,-0.02,-9.11,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.02,-9.06,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.02,-9.05,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.86,-0.04,-9.09,0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.83,-0.03,-9.19,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.93,-0.03,-9.12,0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.85,-0.04,-9.09,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,-0.02,-9.09,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.02,-9.07,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.72,-0.02,-9.1,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.02,-9.1,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,-0.03,-9.12,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.69,-0.03,-9.15,-0.06,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,-0.02,-9.18,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.03,-9.05,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.02,-9.06,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,-0.03,-9.05,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.85,-0.02,-9.14,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.02,-9.14,0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.68,-0.01,-9.12,0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,-0.03,-9.09,-0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.76,-0.05,-9.13,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.7,-0.03,-9.06,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.72,-0.04,-9.03,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74,-0.04,-9.15,-0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.03,-9.1,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.02,-8.99,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,-0.01,-9.03,0.01,Repouso
